hour,load_kw,pv_kw,charge_kw,discharge_kw,grid_import_kw,export_kw,curtailment_kw,generator_kw,fuel_liters,unserved_critical_kw,shed_noncritical_kw,stored_kwh,battery_loss_kwh,balance_error_kw,import_rate
36,15.656805250051216,0.0,0.0,0.0,15.656805250051216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
37,14.60698140311451,0.0,0.0,0.0,14.60698140311451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
38,15.364961147567962,0.0,0.0,0.0,15.364961147567962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
39,19.099461396094387,0.0,0.0,0.0,19.099461396094387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
40,23.17548982739941,0.0,0.0,0.0,23.17548982739941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29
41,28.42109863691161,0.0,0.0,0.0,28.42109863691161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29
42,39.164726671086406,0.0,0.0,0.0,39.164726671086406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29
43,42.25537749055384,0.0,0.0,0.0,42.25537749055384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29
44,40.025140727229555,0.0,0.0,0.0,40.025140727229555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29
45,35.06416522501726,0.0,0.0,0.0,35.06416522501726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
46,23.31616047917207,0.0,0.0,0.0,23.31616047917207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
47,18.626221411773475,0.0,0.0,0.0,18.626221411773475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
48,15.74712633502586,0.0,0.0,0.0,15.74712633502586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
49,15.077879997803683,0.0,0.0,0.0,15.077879997803683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
50,15.34639134294521,0.0,0.0,0.0,15.34639134294521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
51,15.85925779842987,0.0,0.0,0.0,15.85925779842987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
52,14.092871262426224,0.0,0.0,0.0,14.092871262426224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
53,16.780711497113312,0.0,0.0,0.0,16.780711497113312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
54,19.228222036606283,0.0,0.0,0.0,19.228222036606283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
55,21.966530718331718,0.0,0.0,0.0,21.966530718331718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
56,23.69737250922839,0.0,0.0,0.0,23.69737250922839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
57,24.31402844982423,0.0,0.0,0.0,24.31402844982423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
58,18.7956857852066,0.0,0.0,0.0,18.7956857852066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
59,18.213775774891165,0.0,0.0,0.0,18.213775774891165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
60,13.930990704694192,0.0,0.0,0.0,13.930990704694192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
61,15.16277999478894,0.0,0.0,0.0,15.16277999478894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
62,16.45091885644383,0.0,0.0,0.0,16.45091885644383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
63,19.028653893982423,0.0,0.0,0.0,19.028653893982423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
64,23.140259476847763,0.0,0.0,0.0,23.140259476847763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29
65,28.696310900495813,0.0,0.0,0.0,28.696310900495813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29
66,39.513189769630685,0.0,0.0,0.0,39.513189769630685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29
67,41.491413063249425,0.0,0.0,0.0,41.491413063249425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29
68,40.84055980655762,0.0,0.0,0.0,40.84055980655762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29
69,34.61317301124557,0.0,0.0,0.0,34.61317301124557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
70,20.95433386775735,0.0,0.0,0.0,20.95433386775735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
71,17.133650372717497,0.0,0.0,0.0,17.133650372717497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
72,13.988923901045002,0.0,0.0,0.0,13.988923901045002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
73,15.550419839825041,0.0,0.0,0.0,15.550419839825041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
74,15.18502831406385,0.0,0.0,0.0,15.18502831406385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
75,15.92437463948202,0.0,0.0,0.0,15.92437463948202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
76,15.225764753297268,0.0,0.0,0.0,15.225764753297268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
77,17.30674349529073,0.0,0.0,0.0,17.30674349529073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
78,20.433781389692427,0.0,0.0,0.0,20.433781389692427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
79,22.329015157707133,0.0,0.0,0.0,22.329015157707133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
80,24.502481746890894,0.0,0.0,0.0,24.502481746890894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
81,21.94147447229308,0.0,0.0,0.0,21.94147447229308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
82,19.348740781247592,0.0,0.0,0.0,19.348740781247592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
83,16.728757901442375,0.0,0.0,0.0,16.728757901442375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
84,14.466723843323635,0.0,0.0,0.0,14.466723843323635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
85,16.06682325663743,0.0,0.0,0.0,16.06682325663743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
86,15.75554791060533,0.0,0.0,0.0,15.75554791060533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
87,18.397552860087675,0.0,0.0,0.0,18.397552860087675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
88,22.88673156387212,0.0,0.0,0.0,22.88673156387212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29
89,28.31481323540883,0.0,0.0,0.0,28.31481323540883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29
90,40.62871096897403,0.0,0.0,0.0,40.62871096897403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29
91,41.891666002220084,0.0,0.0,0.0,41.891666002220084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29
92,39.43115819392618,0.0,0.0,0.0,39.43115819392618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29
93,34.735917736618305,0.0,0.0,0.0,34.735917736618305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
94,20.501520946075228,0.0,0.0,0.0,20.501520946075228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
95,16.78844258845593,0.0,0.0,0.0,16.78844258845593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
96,13.545351842056933,0.0,0.0,0.0,13.545351842056933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
97,13.906571511004271,0.0,0.0,0.0,13.906571511004271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
98,15.468111653782008,0.0,0.0,0.0,15.468111653782008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
99,14.168813789111407,0.0,0.0,0.0,14.168813789111407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
100,15.279763854824127,0.0,0.0,0.0,15.279763854824127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
101,18.561500962671015,0.0,0.0,0.0,18.561500962671015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
102,19.353741588160787,0.0,0.0,0.0,19.353741588160787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
103,23.48056347671319,0.0,0.0,0.0,23.48056347671319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
104,22.97304953756688,0.0,0.0,0.0,22.97304953756688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
105,22.443611693812002,0.0,0.0,0.0,22.443611693812002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
106,18.70307575206753,0.0,0.0,0.0,18.70307575206753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
107,16.77573320134992,0.0,0.0,0.0,16.77573320134992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
108,16.706486404674713,0.0,0.0,0.0,16.706486404674713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
109,13.631101062261708,0.0,0.0,0.0,13.631101062261708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
110,16.749756492728768,0.0,0.0,0.0,16.749756492728768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
111,18.645318492052724,0.0,0.0,0.0,18.645318492052724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
112,21.704345287809147,0.0,0.0,0.0,21.704345287809147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29
113,26.232965301948592,0.0,0.0,0.0,26.232965301948592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29
114,39.976129807589224,0.0,0.0,0.0,39.976129807589224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29
115,41.417558055210264,0.0,0.0,0.0,41.417558055210264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29
116,40.15273016966493,0.0,0.0,0.0,40.15273016966493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29
117,34.847645128691134,0.0,0.0,0.0,34.847645128691134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
118,24.11954560388207,0.0,0.0,0.0,24.11954560388207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
119,18.116975117901,0.0,0.0,0.0,18.116975117901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
120,13.874474173762724,0.0,0.0,0.0,13.874474173762724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
121,15.20074621981785,0.0,0.0,0.0,15.20074621981785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
122,15.270356356755169,0.0,0.0,0.0,15.270356356755169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
123,16.659947082771954,0.0,0.0,0.0,16.659947082771954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
124,16.614365034773492,0.0,0.0,0.0,16.614365034773492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
125,17.524908000170804,0.0,0.0,0.0,17.524908000170804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
126,21.355265136669875,0.0,0.0,0.0,21.355265136669875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
127,21.36165699164426,0.0,0.0,0.0,21.36165699164426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
128,23.29630229955302,0.0,0.0,0.0,23.29630229955302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
129,21.650359471920318,0.0,0.0,0.0,21.650359471920318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
130,19.319309228997824,0.0,0.0,0.0,19.319309228997824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
131,15.634314822528598,0.0,0.0,0.0,15.634314822528598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
132,16.480813494967425,0.0,0.0,0.0,16.480813494967425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
133,15.286708560964641,0.0,0.0,0.0,15.286708560964641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
134,14.654003560875402,0.0,0.0,0.0,14.654003560875402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
135,17.266672340158923,0.0,0.0,0.0,17.266672340158923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
136,22.702775471270837,0.0,0.0,0.0,22.702775471270837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29
137,28.745568166459712,0.0,0.0,0.0,28.745568166459712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29
138,42.09319132996493,0.0,0.0,0.0,42.09319132996493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29
139,45.20524874778851,0.0,0.0,0.0,45.20524874778851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29
140,40.352636713778345,0.0,0.0,0.0,40.352636713778345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29
141,33.73511583658029,0.0,0.0,0.0,33.73511583658029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
142,20.01233791462462,0.0,0.0,0.0,20.01233791462462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
143,18.674748916699546,0.0,0.0,0.0,18.674748916699546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
144,14.106086210805417,0.0,0.0,0.0,14.106086210805417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
145,14.546650035168248,0.0,0.0,0.0,14.546650035168248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
146,14.35505352542044,0.0,0.0,0.0,14.35505352542044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
147,15.009970774949451,0.0,0.0,0.0,15.009970774949451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
148,16.868320918133865,0.0,0.0,0.0,16.868320918133865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
149,17.30510325929622,0.0,0.0,0.0,17.30510325929622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
150,19.5711336355858,0.0,0.0,0.0,19.5711336355858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
151,21.530077223291002,0.0,0.0,0.0,21.530077223291002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
152,22.15787774640295,0.0,0.0,0.0,22.15787774640295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
153,22.134654307485732,0.0,0.0,0.0,22.134654307485732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
154,19.688939206569017,0.0,0.0,0.0,19.688939206569017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
155,19.09339248977841,0.0,0.0,0.0,19.09339248977841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
156,15.925449427091753,0.0,0.0,0.0,15.925449427091753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
157,16.612166989898654,0.0,0.0,0.0,16.612166989898654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
158,15.722665326435258,0.0,0.0,0.0,15.722665326435258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
159,17.08037118642849,0.0,0.0,0.0,17.08037118642849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
160,21.29628180062001,0.0,0.0,0.0,21.29628180062001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29
161,27.025880270786566,0.0,0.0,0.0,27.025880270786566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29
162,42.238104054782646,0.0,0.0,0.0,42.238104054782646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29
163,41.096474688033624,0.0,0.0,0.0,41.096474688033624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29
164,40.81912446128473,0.0,0.0,0.0,40.81912446128473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29
165,33.83038787271961,0.0,0.0,0.0,33.83038787271961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
166,23.38231913759073,0.0,0.0,0.0,23.38231913759073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
167,18.803712370837776,0.0,0.0,0.0,18.803712370837776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
